created_at,source,original_text,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,followers_count,friends_count,possibly_sensitive,hashtags,user_mentions,place
Fri Jun 18 22:51:51 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,255,106,,71894,71844,,"[{'text': 'COVID19', 'indices': [23, 31]}, {'text': 'AstraZeneca', 'indices': [130, 142]}]",,Puerto Rico
Fri Jun 18 22:51:53 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","We need to do better,this should never have happened, countries should have sent vaccines a year ago,now all are falling over their word and still no help!! absolutely disgraceful 😤🤬

""Africa is 'in the midst of full-blown third wave' of coronavirus""  https://t.co/tPOCXTyYDG",0.1,0.45,en,,,,512,2355,,,,Ireland 
Fri Jun 18 22:51:53 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,36,4,,638,2643,,"[{'text': 'COVID19', 'indices': [103, 111]}]",,"Dublin City, Ireland"
Fri Jun 18 22:51:59 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I did vaccines with my two girls as babies - it’s intense. I can’t imagine a young person who hasn’t done a vaccine before not being scared. Getting my second dose today. Some of the kids I relief teach already got both doses - legends!

#YoungWarriors 
#Covid19",0.10000000000000002,0.4666666666666666,en,,,,107,624,,,,"Parkdale, Melbourne"
Fri Jun 18 22:52:02 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411004] 
BMCC-DEENANATH HOSPITAL PVT
Vaccines: COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 196,26,
Dose2 Capacity: 0,81,
Dates Available: 19-06-2021
#VACCINE #VACCINEPUNE #COWIN #COVID19 #PUNE",-0.175,0.7,en,,,,88,0,,,,
Fri Jun 18 22:52:13 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,13,14,,187,966,,"[{'text': 'SARSCoV2', 'indices': [37, 46]}, {'text': 'COVID19', 'indices': [276, 284]}]",,dammam
Fri Jun 18 22:52:16 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,174,116,,2865,4554,,"[{'text': 'COVID19', 'indices': [14, 22]}]",,"San Francisco, CA"
Fri Jun 18 22:52:24 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,13,14,,17969,16862,,"[{'text': 'SARSCoV2', 'indices': [37, 46]}, {'text': 'COVID19', 'indices': [276, 284]}]",,Canada
Fri Jun 18 22:52:27 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,,,,2475,4995,,,,Dublin/Cavan/Limerick.sort of?
Fri Jun 18 22:52:56 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,17,18,,4861,5349,,"[{'text': 'DeltaVariant', 'indices': [10, 23]}, {'text': 'coronavirus', 'indices': [31, 43]}, {'text': 'vaccines', 'indices': [80, 89]}, {'text': 'COVID19', 'indices': [110, 118]}]",,Manning Point
Fri Jun 18 22:53:13 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",We’ve been celebrating without vaccines and without masks for many months. It’s cute you think anyone is listening to your corrupt organization. GFY,0.16666666666666666,0.8333333333333334,en,,,,1308,1473,,,,"Pennsylvania, USA"
Fri Jun 18 22:53:15 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Of course you're not going to be inclined to accept ""medicine"" from oppressors that are actively genociding your people!",-0.16666666666666666,0.6,en,,,,3657,616,,,,Melbourne 🔁 Istanbul
Fri Jun 18 22:53:24 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,238,92,,2098,2166,,[],,# Franken  ober und middl 
Fri Jun 18 22:53:31 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","did you knw 900 Americans were vaccinated with expired covid19 vaccines &amp; what authorities did is to apologize and lamenting it won't cause any harm to their body.

Ugandans, how safe are we?",0.5,0.5,en,,,,1795,4048,,,,
Fri Jun 18 22:53:38 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,2577,1795,,66,124,,"[{'text': 'COVID19', 'indices': [143, 151]}]",,
Fri Jun 18 22:53:43 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,54,5,,349,728,,"[{'text': 'COVID19', 'indices': [103, 111]}]",,"Dublin City, Ireland"
Fri Jun 18 22:53:46 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,5,2,,63,410,,"[{'text': 'COVID19', 'indices': [134, 142]}, {'text': 'GetVaccinated', 'indices': [218, 232]}]",,
Fri Jun 18 22:53:51 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,,,,529,1585,,,,
Fri Jun 18 22:53:51 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,56,6,,436,822,,"[{'text': 'COVID19', 'indices': [103, 111]}]",,"Sligo, Ireland"
Fri Jun 18 22:53:59 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,57,7,,475,1456,,"[{'text': 'COVID19', 'indices': [103, 111]}]",,
Fri Jun 18 22:54:00 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,951,537,,1999,2286,,"[{'text': 'COVID19', 'indices': [80, 88]}]",,Ye mera India
Fri Jun 18 22:54:03 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,7,5,,34,126,,[],,
Fri Jun 18 22:54:08 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,13,10,,13,109,,"[{'text': 'COVID19', 'indices': [82, 90]}, {'text': 'WithRefugees', 'indices': [185, 198]}, {'text': 'WorldRefugeeDay', 'indices': [199, 215]}]",,Graveyard
Fri Jun 18 22:54:12 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",I overheard someone saying there's going to be another Covid19 vaccine in August sometime. God I hope not both vaccines made me sick from the side effects,-0.7142857142857143,0.8571428571428571,en,,,,4058,4717,,,,United States
Fri Jun 18 22:54:12 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,8,6,,72,162,,"[{'text': 'vaccine', 'indices': [116, 124]}, {'text': 'COVID19', 'indices': [125, 133]}]",,
Fri Jun 18 22:54:28 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,60,8,,617,1178,,"[{'text': 'COVID19', 'indices': [103, 111]}]",,"Dublin, Ireland"
Fri Jun 18 22:54:40 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,8,5,,1,52,,"[{'text': 'COVID19', 'indices': [148, 156]}, {'text': 'Singapore', 'indices': [157, 167]}]",,"Central Region, Singapore"
Fri Jun 18 22:54:44 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,1,1,,1035,865,,"[{'text': 'SinoVac', 'indices': [13, 21]}, {'text': 'China', 'indices': [23, 29]}, {'text': 'Pandemic', 'indices': [57, 66]}, {'text': 'vaccine', 'indices': [67, 75]}, {'text': 'DeltaVariant', 'indices': [104, 117]}, {'text': 'MoDeltaVariant', 'indices': [221, 236]}, {'text': 'CovidKim', 'indices': [257, 266]}, {'text': 'IaPolitics', 'indices': [267, 278]}]",,Brisbane
Fri Jun 18 22:54:47 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@mtaibbi If a treatment option exists for Covid19, then the vaccines could not have been green lit for emergency use authorization. I'll read the article, but that's what I read. The real fury begins when you see how Fauci loves $3,000 Remdesivir, but always discounts the cheap alts.",0.13333333333333333,0.43333333333333335,en,,,,72,29,,,,"Oklahoma City, OK"
Fri Jun 18 22:54:50 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,951,537,,615,644,,"[{'text': 'COVID19', 'indices': [80, 88]}]",,"Sunset road, Kabukwiire  "
Fri Jun 18 22:55:02 +0000 2021,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",What are some of the non-standard ways developers are exploring to deliver #COVID19 #vaccines? Read more here: https://t.co/AyDXKKzcwy via @ArenaClinical https://t.co/loomXmPtYX,0.5,0.5,en,,,,98,272,,,,
Fri Jun 18 22:55:09 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,595,672,,6280,6104,,[],,"Texas, USA"
Fri Jun 18 22:55:11 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,109,48,,1999,2286,,[],,Ye mera India
Fri Jun 18 22:55:36 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Without meaning to be facetious , I wonder if our government could keep track of all tourists (from middle class to well to do) who came over to do tourism/get vaccines as well … in case we are counting them (and this is for ALL 50 states) towards our 70% goals/other thresholds",0.0,0.0,en,,,,46,186,,,,"Jerseyville, NJ"
Fri Jun 18 22:55:40 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Ask yourself WHY does the establishment promote vaccines so aggressively and suppress valid and effective treatments.    #TheGreatReset,0.6,0.8,en,,,,824,954,,,,CA
Fri Jun 18 22:55:49 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,174,117,,2336,782,,"[{'text': 'COVID19', 'indices': [14, 22]}]",,"Colonial Park, PA"
Fri Jun 18 22:55:51 +0000 2021,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",,,,en,23,6,,5850,312,,"[{'text': 'COVID19', 'indices': [17, 25]}]",,Brisbane
Fri Jun 18 22:56:04 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Anti-vaxer presents this as ""evidence"" that #COVID19 vaccines cause prion disease.

I can't even with these people. 

https://t.co/cQlwM4yPmS",0.0,0.0,en,,,,1786,675,,,,New Jersey
Fri Jun 18 22:56:06 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,32,5,,820,1011,,[],,💔
Fri Jun 18 22:56:51 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","“UK virus cases surge even as 8 in 10 have received shots”
More evidence that the experimental covid19 vaccines don’t work. The virus is seasonal, as we will see again in December, when Ontario goes through a fourth wave. https://t.co/8QylXZpzsr",0.19999999999999998,0.3,en,,,,2290,2935,,,,
Fri Jun 18 22:56:53 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,76,9,,173,720,,"[{'text': 'COVID19', 'indices': [103, 111]}]",,"Cork City, Republic of Ireland"
Fri Jun 18 22:56:57 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,47,32,,18079,808,,"[{'text': 'COVID19', 'indices': [49, 57]}, {'text': 'Indonesia', 'indices': [61, 71]}, {'text': 'Sinovac', 'indices': [102, 110]}, {'text': 'Vaccines', 'indices': [207, 216]}]",,United States
Fri Jun 18 22:57:02 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411004] 
BMCC-DEENANATH HOSPITAL PVT
Vaccines: COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 193,26,
Dose2 Capacity: 0,81,
Dates Available: 19-06-2021
#VACCINE #VACCINEPUNE #COWIN #COVID19 #PUNE",-0.175,0.7,en,,,,88,0,,,,
Fri Jun 18 22:57:02 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411040] 
Inamdar Hospital PMC P
Vaccines: COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 1,0,13,
Dose2 Capacity: 0,12,
Dates Available: 19-06-2021,20-06-2021
#VACCINE #VACCINEPUNE #COWIN #COVID19 #PUNE",-0.175,0.7,en,,,,88,0,,,,
Fri Jun 18 22:57:03 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,96,33,,279,299,,[],,
Fri Jun 18 22:57:26 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,459,295,,73,501,,,,"New York, USA"
Fri Jun 18 22:57:33 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,76,48,,93,64,,"[{'text': 'Cuban', 'indices': [53, 59]}, {'text': 'COVID19', 'indices': [60, 68]}, {'text': 'vaccines', 'indices': [69, 78]}]",,
Fri Jun 18 22:57:54 +0000 2021,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",,,,en,498,252,,816,1079,,[],,"Louisville, CO"
Fri Jun 18 22:58:04 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,255,107,,349,728,,"[{'text': 'COVID19', 'indices': [23, 31]}, {'text': 'AstraZeneca', 'indices': [130, 142]}]",,"Dublin City, Ireland"
Fri Jun 18 22:58:17 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,96,34,,1510,2458,,[],,
Fri Jun 18 22:58:21 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,2987,2247,,125,397,,"[{'text': 'COVID19', 'indices': [16, 24]}]",,
Fri Jun 18 22:58:21 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,330,212,,54,101,,"[{'text': 'COVID19', 'indices': [19, 27]}]",,Kuwait
Fri Jun 18 22:58:45 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,596,670,,83,60,,[],,
Fri Jun 18 22:59:25 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,63,14,,3907,2676,,"[{'text': 'askCUexperts', 'indices': [35, 48]}, {'text': 'COVID19', 'indices': [157, 165]}]",,Hong Kong
Fri Jun 18 22:59:39 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,237,84,,4375,287,,[],,
Fri Jun 18 22:59:44 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,500,253,,1099,559,,[],,South Africa
Fri Jun 18 22:59:45 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,7,3,,4554,3422,,"[{'text': 'COVID19', 'indices': [134, 142]}, {'text': 'GetVaccinated', 'indices': [218, 232]}]",,Wrigley Field
Fri Jun 18 22:59:55 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,143,72,,398,5001,,"[{'text': 'DeltaVariant', 'indices': [87, 100]}]",,
Fri Jun 18 23:00:06 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,239,85,,496,586,,[],,Toronto
Fri Jun 18 23:00:11 +0000 2021,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","DHHR’s Hancock County office will host a free #COVID19 vaccine clinic for those 12 and older June 22, 10 a.m.-12 p.m. at 100 Municipal Plaza, Suite 600, in Weirton. Pfizer vaccines will be offered. https://t.co/0Ro21cIcwQ",0.2833333333333333,0.5666666666666667,en,,,,7034,313,,,,"Charleston, WV"
Fri Jun 18 23:00:13 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,,,,475,761,,,,
Fri Jun 18 23:00:24 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,6,3,,161,354,,"[{'text': 'لا_للتطعيم_الاجباري37', 'indices': [0, 22]}, {'text': 'covid19', 'indices': [23, 31]}]",,
Fri Jun 18 23:00:33 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,,,,6706,7330,,,,"Alaska, USA"
Fri Jun 18 23:00:34 +0000 2021,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","🗒️ Learn more about the #COVID19 vaccines
💉 Find out how to #getvaccinated
🤝🏻 Help others get vaccinated

#WeCanDoThis

https://t.co/YdEuAJSUWV",0.5,0.5,en,,,,2113,190,,,,
Fri Jun 18 23:00:40 +0000 2021,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",,,,en,,,,482616,3,,,,Istanbul
Fri Jun 18 23:00:42 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,0,1,,19142,2452,,,,Australia
Fri Jun 18 23:00:50 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,24,7,,1106,4791,,"[{'text': 'COVID19', 'indices': [17, 25]}]",,Europe
Fri Jun 18 23:00:57 +0000 2021,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",,,,en,,,,244,553,,,,Netherlands 
Fri Jun 18 23:01:03 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,0,1,,32756,2549,,[],,"Washington, DC"
Fri Jun 18 23:01:08 +0000 2021,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",,,,en,0,1,,904,938,,[],,
Fri Jun 18 23:01:24 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,102,10,,688,452,,"[{'text': 'COVID19', 'indices': [103, 111]}]",,Ireland
Fri Jun 18 23:01:28 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,103,11,,25,66,,"[{'text': 'COVID19', 'indices': [103, 111]}]",,Ireland
Fri Jun 18 23:01:36 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,161,42,,64,8,,[],,
Fri Jun 18 23:01:39 +0000 2021,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",,,,en,502,254,,36,126,,[],,
Fri Jun 18 23:01:39 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Since Covid-19 vaccines are said to be free for the “health of the nation,” why aren’t they giving away vitamin D and other vital supplements? https://t.co/R4VxIV2Yiq",0.125,0.525,en,,,,86,211,,,,
Fri Jun 18 23:01:55 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,608,50,,1,29,,"[{'text': 'COVID19', 'indices': [59, 67]}]",,
Fri Jun 18 23:01:56 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,242,86,,6131,1891,,[],,"Ontario, Canada"
Fri Jun 18 23:02:02 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411004] 
BMCC-DEENANATH HOSPITAL PVT
Vaccines: COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 191,26,
Dose2 Capacity: 0,81,
Dates Available: 19-06-2021
#VACCINE #VACCINEPUNE #COWIN #COVID19 #PUNE",-0.175,0.7,en,,,,88,0,,,,
Fri Jun 18 23:02:02 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411038] 
BSM-Deenanath Hosp Pvt PMC
Vaccines: COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 911,0,
Dose2 Capacity: 0,13,
Dates Available: 19-06-2021
#VACCINE #VACCINEPUNE #COWIN #COVID19 #PUNE",-0.175,0.7,en,,,,88,0,,,,
Fri Jun 18 23:02:21 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,169,137,,1922,3014,,"[{'text': 'COVID19', 'indices': [187, 195]}]",,Randomize allocation concealed
Fri Jun 18 23:02:47 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,368,85,,2491,1927,,,,Ganyesa/Mangaung 
Fri Jun 18 23:02:50 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,483,195,,599,4045,,"[{'text': 'COVID19', 'indices': [49, 57]}]",,"Jerusalem, Israel"
Fri Jun 18 23:03:04 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,45,39,,137,150,,,,
